complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Ce li ha dati ieri il professore.,___ ha dati ieri il professore.,The professor gave them to us yesterday.,,,Ce la,Ce li,Gliela,Te li,B,A2,Pronomi Combinati,"The combined pronoun 'ce li' means 'us them'. It is formed by combining the indirect object pronoun 'ci' (to us) and the direct object pronoun 'li' (them, masculine plural). The past participle 'dati' agrees in gender and number with the direct object 'li'.",https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/
Vorrei parlare con te del progetto.,Vorrei parlare ___ te del progetto.,I would like to speak with you about the project.,,,di,con,su,a,B,A2,Preposizioni Semplici,The preposition 'con' means 'with' and is used to express who you are talking to or doing an activity with. 'Parlare con qualcuno' is the correct phrase.,https://www.lawlessitalian.com/grammar/prepositions/con-preposition/
Glielo posso dare domani.,___ posso dare domani.,I can give it to him/her/you (formal) tomorrow.,,,Gliela,Glieli,Glielo,Te lo,C,A2,Pronomi Combinati,"The combined pronoun 'glielo' is a combination of 'gli' (to him, to her, to you formal) and 'lo' (it, masculine). It is used when 'gli' is followed by a direct object pronoun.",https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/
Ce l'hai tu la penna?,___ tu la penna?,Do you have the pen?,,,Ce l'ho,Ci hai,Ce l'hai,Te l'hai,C,A2,Pronomi Combinati,"The phrase 'Ce l'hai?' is a common idiomatic way of asking 'Do you have it?'. It is a combination of the adverbial pronoun 'ci' (in the sense of 'have') and the direct object pronoun 'la' (referring to 'la penna'), which elides to 'l''.",https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/
Mi ha detto che te li presta volentieri.,Mi ha detto che ___ presta volentieri.,He told me that he'd be happy to lend them to you.,,,le li,te li,ci le,ve ne,B,A2,Pronomi Combinati,This sentence requires a combined pronoun to indicate 'to you' (te) and 'them' (li). The indirect object pronoun 'te' comes before the direct object pronoun 'li' to form 'te li'.,https://www.lawlessitalian.com/grammar/combined-pronouns/
"Non ho la macchina, ma mia sorella gliela presta sempre.","Non ho la macchina, ma mia sorella ___ presta sempre.","I don't have a car, but my sister always lends it to him/her.",,,me la,gliela,ce lo,le lo,B,A2,Pronomi Combinati,"The combined pronoun 'gliela' is used to replace 'a lui/lei' (to him/her) and 'la macchina' (the car). The indirect object pronoun 'gli/le' becomes 'glie' before a direct object pronoun (lo, la, li, le).",https://www.lawlessitalian.com/grammar/combined-pronouns/
"Per la festa, potremmo comprare del vino e portarglielo.","Per la festa, potremmo comprare del vino e ___.","For the party, we could buy some wine and take it to him/her.",,,portarcielo,portarteli,portarglielo,portarmelo,C,A2,Pronomi Combinati,"The infinitive verb 'portare' (to bring) is attached to the combined pronoun 'glielo', which means 'to him/her' (gli) and 'it' (lo). The infinitive drops its final 'e' before attaching the pronouns.",https://www.lawlessitalian.com/grammar/combined-pronouns/
"Vorrei tanto viaggiare di più, ma non ho abbastanza soldi.","___ tanto viaggiare di più, ma non ho abbastanza soldi.","I would really like to travel more, but I don't have enough money.",,,Vorrei,Vorrai,Volevo,Volere,A,A2,Condizionale Presente,"The present conditional 'vorrei' is the correct form for expressing a desire or a wish, 'I would like'. It is the first-person singular of the verb 'volere' in the conditional mood.",https://www.lawlessitalian.com/grammar/present-conditional/
"Mentre andavamo al cinema, ha cominciato a piovere.","Mentre ___ al cinema, ha cominciato a piovere.","While we were going to the movies, it started to rain.",,,siamo andati,andavamo,eravamo andati,andiamo,B,A2,Imperfetto vs Passato Prossimo,"The imperfetto 'andavamo' is used to describe a continuous or ongoing action ('while we were going'), which serves as the background for a completed event ('it started to rain') in the passato prossimo.",https://www.lawlessitalian.com/grammar/passato-prossimo-vs-imperfetto/
Dove sei andato ieri?,Dove ___ ieri?,Where did you go yesterday?,second person singular,,eri,sei andato,sei,andavi,B,A2,Verbo Essere e Presente Indicativo,"This question requires the passato prossimo form of 'andare' with the auxiliary verb 'essere'. 'Sei andato' is the correct second-person singular form, matching 'you'.",https://www.lawlessitalian.com/grammar/essere-andare-past-participle/
Paolo sta leggendo un libro in biblioteca.,Paolo ___ leggendo un libro in biblioteca.,Paolo is reading a book in the library.,,,sta,stai,stiamo,sono,A,A2,Stare + Gerundio,The present progressive is formed with a conjugated form of 'stare' followed by a gerund. 'Sta' is the correct third-person singular conjugation of 'stare' for 'Paolo'.,https://www.lawlessitalian.com/grammar/stare-gerundio-present-progressive/
Sono molto stanco perché ho lavorato fino a tardi.,___ molto stanco perché ho lavorato fino a tardi.,I am very tired because I worked until late.,,,Ero,Sei,Sono,Siamo,C,A2,Verbo Essere e Presente Indicativo,"The verb 'sono' is the correct first-person singular conjugation of 'essere' (to be) in the present tense, agreeing with the implied subject 'io' (I).",https://www.lawlessitalian.com/grammar/verbs/essere/
La ragazza che lavora in biblioteca è mia cugina.,La ragazza ___ lavora in biblioteca è mia cugina.,The girl who works in the library is my cousin.,,,che,cui,quale,chi,A,A2,Pronomi Relativi,"'Che' is the most common relative pronoun, used as subject or direct object. It means 'who/that/which' and never changes form.",https://www.lawlessitalian.com/grammar/relative-pronouns/
Il libro di cui ti ho parlato è molto interessante.,Il libro di ___ ti ho parlato è molto interessante.,The book I told you about is very interesting.,,,che,cui,chi,quale,B,A2,Pronomi Relativi,"'Cui' is used after prepositions (di, a, con, etc.). 'Parlare di' requires 'cui' after the preposition 'di'.",https://www.lawlessitalian.com/grammar/relative-pronouns/
Ogni mattina bevo il caffè.,___ mattina bevo il caffè.,Every morning I drink coffee.,,,Ogni,Tutto,Alcuni,Qualche,A,A2,Aggettivi e Pronomi Indefiniti,'Ogni' (every/each) is invariable and always followed by a singular noun. It never changes for gender or number.,https://www.lawlessitalian.com/grammar/indefinite-adjectives/
Non ho visto nessuno alla festa.,Non ho visto ___ alla festa.,I didn't see anyone at the party.,,,nessuno,qualcuno,alcuni,tutti,A,A2,Aggettivi e Pronomi Indefiniti,'Nessuno' means 'no one/nobody' when used as a pronoun. With 'non' it creates a negative statement.,https://www.lawlessitalian.com/grammar/indefinite-pronouns/
Vengo da Milano.,Vengo ___ Milano.,I come from Milan.,,,di,da,a,in,B,A2,Preposizioni Semplici,The preposition 'da' indicates origin or provenance. 'Venire da' means 'to come from'.,https://www.lawlessitalian.com/grammar/prepositions/
Noi siamo studenti universitari.,Noi ___ studenti universitari.,We are university students.,,,siamo,sono,siete,sei,A,A2,Verbo Essere e Presente Indicativo,The verb 'essere' conjugates as 'siamo' for first person plural (noi). This is an essential conjugation.,https://www.lawlessitalian.com/grammar/verb-essere/
I bambini vanno a scuola alle otto.,I bambini ___ a scuola alle otto.,The children go to school at eight o'clock.,,,vanno,va,andiamo,vai,A,A2,Verbo Essere e Presente Indicativo,'Andare' is irregular in the present tense. Third person plural is 'vanno' for plural subjects like 'i bambini'.,https://www.lawlessitalian.com/grammar/present-tense/
La ragazza che abita qui è molto gentile.,La ragazza ___ abita qui è molto gentile.,The girl who lives here is very kind.,,,che,cui,quale,chi,A,A2,Pronomi Relativi,Use 'che' as a relative pronoun for the subject or direct object of the relative clause.,https://www.lawlessitalian.com/grammar/relative-pronouns/
In questo ristorante si mangiano ottimi piatti di pesce.,In questo ristorante si ___ ottimi piatti di pesce.,In this restaurant excellent fish dishes are eaten.,,,mangiano,mangia,mangiamo,mangiate,A,A2,Si Impersonale,"With si impersonale and plural direct objects, the verb agrees with the plural noun (piatti = mangiano).",https://www.lawlessitalian.com/grammar/impersonal-si/
Si studia meglio in biblioteca.,___ studia meglio in biblioteca.,One studies better in the library.,,,Si,Ci,Ne,Vi,A,A2,Si Impersonale,Use 'si' for impersonal constructions meaning 'one does' or 'people do'.,https://www.lawlessitalian.com/grammar/impersonal-si/
"Mentre leggevo il giornale, ha telefonato mia madre.","Mentre ___ il giornale, ha telefonato mia madre.","While I was reading the newspaper, my mother called.",,,leggevo,ho letto,leggo,leggerò,A,A2,Imperfetto vs Passato Prossimo,Use imperfetto for ongoing background actions. The phone call interrupts the reading.,https://www.lawlessitalian.com/grammar/imperfetto-vs-passato-prossimo/
Gliele ho date ieri mattina.,___ ho date ieri mattina.,I gave them to her yesterday morning.,,,Gliele,Le gli,A lei le,Glielo,A,A2,Pronomi Combinati,Combined pronouns: gli/le (to him/her) + le (them feminine) = gliele. Past participle agrees with feminine plural direct object.,https://www.lawlessitalian.com/grammar/combined-pronouns/
Io ci metto sempre mezz'ora per arrivare in ufficio.,Io ___ sempre mezz'ora per arrivare in ufficio.,I always take half an hour to get to the office.,,,ci metto,ci vogliono,ci vuole,mi metto,A,A2,Volerci vs Metterci,Use 'metterci' (personal) when specifying who takes the time. The subject performs the action.,https://www.lawlessitalian.com/grammar/volerci-metterci/
Write: I need something to drink.,Write: I need something to drink.,Ho bisogno di qualcosa da bere.,,Mi serve qualcosa da bere,Ho bisogno di qualcosa da bere.,Ho bisogno qualcosa per bere.,Bisogno di qualcosa da bere.,Ho bisogno di qualche cosa bere.,A,A2,Aggettivi e Pronomi Indefiniti,Use 'qualcosa' (something) with 'da + infinitive' to express purpose. 'Avere bisogno di' requires the preposition 'di'.,https://www.lawlessitalian.com/grammar/indefinite-adjectives-pronouns/
Non ci vuole molto per imparare la base di una lingua.,Non ___ molto per imparare la base di una lingua.,It doesn't take much to learn the basics of a language.,,,ci metti,ci vogliono,ci vuole,ci mette,C,A2,Volerci vs Metterci,"'Volerci' is used to express the time or resources needed in general. Since 'molto' is singular, the verb form 'ci vuole' is correct.",https://www.lawlessitalian.com/grammar/verbs/volerci-vs-metterci/
Quante ore ci mettete voi a fare i compiti?,Quante ore ___ voi a fare i compiti?,How many hours does it take you guys to do your homework?,,,ci metti,ci mettono,ci mettete,ci metto,C,A2,Volerci vs Metterci,"The verb 'metterci' (ci mettete) is used when a specific person or people (in this case, 'voi') take a certain amount of time to do something. The verb must agree with the subject 'voi'.",https://www.lawlessitalian.com/grammar/verbs/volerci-vs-metterci/
Non c'è nessuno che mi possa aiutare con questo problema?,Non c'è ___ che mi possa aiutare con questo problema?,Is there nobody who can help me with this problem?,,,niente,qualcuno,nessuno,qualche,C,A2,Aggettivi e Pronomi Indefiniti,'Nessuno' is the correct indefinite pronoun for 'nobody' or 'no one'. It is used here with the negative particle 'non'.,https://www.lawlessitalian.com/grammar/indefinite-pronouns/
Mi dica dove posso trovare il supermercato più vicino.,Mi ___ dove posso trovare il supermercato più vicino.,Tell me where I can find the nearest supermarket.,formal,,dici,dica,dicete,dico,B,A2,Imperativo Formale,The formal imperative (Lei form) of 'dire' is 'dica'. The phrase 'mi dica' is a polite way to ask someone to tell you something.,https://www.lawlessitalian.com/grammar/verbs/imperative-formal/
L'uomo con cui sto parlando è il mio capo.,L'uomo con ___ sto parlando è il mio capo.,The man with whom I am speaking is my boss.,,,che,cui,il quale,chi,B,A2,Pronomi Relativi,'Cui' is the correct relative pronoun to use after a preposition ('con'). It can be used for both people and things and translates to 'whom' or 'which'.,https://www.lawlessitalian.com/grammar/pronouns/relative-pronouns/
"Adesso sto guardando la televisione, ma dovrei studiare.","Adesso ___ la televisione, ma dovrei studiare.","Right now I am watching television, but I should be studying.",,,guardo,sto guardando,guardai,guardavo,B,A2,Stare + Gerundio,"The 'stare + gerundio' construction (sto guardando) is used to describe an action that is currently in progress, indicated by the word 'Adesso' (now).",https://www.lawlessitalian.com/grammar/verbs/stare-gerund/
Noi siamo studenti di italiano.,Noi ___ studenti di italiano.,We are students of Italian.,,,siamo,siete,sono,sei,A,A2,Verbo Essere e Presente Indicativo,The correct present indicative form of the verb 'essere' (to be) for the first person plural 'noi' (we) is 'siamo'.,https://www.lawlessitalian.com/grammar/verbs/essere-verb-conjugation/
L'uomo che vedi laggiù è il mio capo.,L'uomo ___ vedi laggiù è il mio capo.,The man that you see over there is my boss.,,,chi,quale,cui,che,D,A2,Pronomi Relativi,The relative pronoun 'che' is used here to mean 'that' or 'who' and functions as the direct object of the verb 'vedi'.,https://www.lawlessitalian.com/grammar/relative-pronouns/
La persona con cui parlavo è una mia amica.,La persona con ___ parlavo è una mia amica.,The person with whom I was speaking is a friend of mine.,,,che,cui,chi,il quale,B,A2,Pronomi Relativi,The relative pronoun 'cui' is used after a preposition ('con') to mean 'whom' or 'which'.,https://www.lawlessitalian.com/grammar/relative-pronouns/
