complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
Mia sorella si è fidanzata con un ragazzo molto simpatico.,Mia sorella ___ con un ragazzo molto simpatico.,My sister got engaged to a very nice guy.,,,si è sposata,si è fidanzata,si è innamorata,si è separata,B,B1,Relazioni,"'Fidanzarsi' means to get engaged, which is the formal commitment before marriage. The reflexive form requires 'essere' as auxiliary.",https://www.lawlessitalian.com/grammar/reflexive-verbs/
Non posso aiutarti adesso perché devo studiare.,Non ___ aiutarti adesso perché devo studiare.,I can't help you now because I have to study.,,,posso,voglio,devo,so,A,B1,Verbi modali + pronomi clitici,The modal verb 'posso' (can/to be able to) combined with the clitic pronoun 'ti' attached to the infinitive 'aiutare' expresses ability or possibility.,https://www.lawlessitalian.com/grammar/modal-verbs/
L'estate prossima andremo in vacanza in Grecia.,L'estate prossima ___ in vacanza in Grecia.,Next summer we will go on vacation to Greece.,,,andiamo,andremo,siamo andati,andavamo,B,B1,Futuro semplice,The future tense 'andremo' is required with the time expression 'l'estate prossima' (next summer) to express a planned future action.,https://www.lawlessitalian.com/grammar/future-tense/
Il proprietario di casa ha aumentato l'affitto del venti per cento.,Il proprietario di casa ha aumentato ___ del venti per cento.,The landlord increased the rent by twenty percent.,,,il prezzo,l'affitto,il costo,la spesa,B,B1,Casa e quartiere (problemi/soluzioni),"'L'affitto' specifically refers to rent paid for housing, which is the most appropriate term in the context of landlord-tenant relationships.",https://www.lawlessitalian.com/vocabulary/housing/
"Al tuo posto, comprerei un biglietto in anticipo.","Al tuo posto, ___ un biglietto in anticipo.","In your place, I would buy a ticket in advance.",,,comprerò,compro,comprerei,ho comprato,C,B1,Condizionale presente,Il condizionale presente 'comprerei' esprime un consiglio o un'ipotesi irreale.,https://www.lawlessitalian.com/grammar/conditional-present/
Non dirlo a nessuno!,Non ___ a nessuno!,Don’t tell anyone!,,,dire,dirlo,dillo,dirgli,B,B1,"Imperativo (pronomi atoni, negazione)","Con l'imperativo negativo all'infinito, il pronome si unisce al verbo: 'non dirlo'.",https://www.lawlessitalian.com/grammar/imperative/
Stavo cucinando ascoltando la radio.,Stavo cucinando ___ la radio.,I was cooking while listening to the radio.,,,ascolto,ascoltato,ascoltando,ascoltare,C,B1,Gerundio (usi),Il gerundio 'ascoltando' esprime un'azione contemporanea a un'altra: cucinavo mentre ascoltavo.,https://www.lawlessitalian.com/grammar/gerund/
Non ho superato l'esame perché non avevo studiato abbastanza.,Non ho superato l'esame perché non ___ abbastanza.,I didn't pass the exam because I hadn't studied enough.,,,studiavo,ho studiato,avevo studiato,avrò studiato,C,B1,Trapassato prossimo,"The 'trapassato prossimo' (past perfect) is used to describe an action that occurred before another action in the past. The past action is 'non ho superato' (passato prossimo), and the action that happened before it was 'non avevo studiato'.",https://www.lawlessitalian.com/grammar/past-perfect-pluperfect/
"Mentre passeggiavamo nel parco, abbiamo visto un bellissimo tramonto.","Mentre ___ nel parco, abbiamo visto un bellissimo tramonto.","While we were walking in the park, we saw a beautiful sunset.",,,abbiamo passeggiato,passeggiavamo,avevamo passeggiato,passeggiamo,B,B1,Imperfetto vs Passato prossimo,"The 'imperfetto' ('passeggiavamo') is used to describe an ongoing action or a background scene in the past. This ongoing action was interrupted by a specific, completed event, which is expressed with the 'passato prossimo' ('abbiamo visto').",https://www.lawlessitalian.com/grammar/past-tenses/
Ricordo che da piccolo passavo ore a giocare in giardino.,Ricordo che da piccolo ___ ore a giocare in giardino.,I remember that as a child I used to spend hours playing in the garden.,,,ho passato,passavo,passerò,avevo passato,B,B1,Ricordi (narrazione estesa),"When narrating memories of habitual or repeated actions in the past, the 'imperfetto' is used. 'Passavo' describes a recurring activity ('used to spend') during childhood.",https://www.lawlessitalian.com/grammar/imperfect/
Conosco la mia migliore amica da quando avevamo cinque anni.,___ la mia migliore amica da quando avevamo cinque anni.,I have known my best friend since we were five years old.,,,Ho conosciuto,Conoscevo,Conosco,Conoscerò,C,B1,Relazioni,"To describe an action or state that began in the past and continues into the present, Italian uses the present tense ('conosco') with 'da'. Using 'ho conosciuto' (passato prossimo) would mean 'I met' her at a specific point in the past.",https://www.lawlessitalian.com/grammar/present-tense/
La casa dove i miei nonni vivevano aveva un enorme camino in salotto.,La casa dove i miei nonni vivevano ___ un enorme camino in salotto.,The house where my grandparents lived had a huge fireplace in the living room.,,,ha avuto,avrebbe,ha,aveva,D,B1,Descrizioni (dettaglio),"The 'imperfetto' tense ('aveva') is used to describe states, conditions, and settings in the past. This sentence is describing a feature of the house in the past.",https://www.lawlessitalian.com/grammar/imperfect/
In molte città italiane si possono ammirare monumenti antichi.,In molte città italiane ___ ammirare monumenti antichi.,"In many Italian cities, you can admire ancient monuments.",,,si può,si possono,può,è possibile,B,B1,Si impersonale/si passivante,"This is the 'si passivante' construction. When the direct object is plural ('monumenti antichi'), the verb must also be in the third person plural ('possono'). If the object were singular, the verb would be singular ('si può ammirare il monumento').",https://www.lawlessitalian.com/grammar/si-impersonal-and-passive/
In biblioteca non si può parlare ad alta voce.,In biblioteca non si ___ parlare ad alta voce.,"In the library, you are not allowed to speak loudly.",,,possono,puoi,può,possiamo,C,B1,Si impersonale/si passivante,"The impersonal 'si' construction, when used with a modal verb like 'potere' followed by an infinitive, requires the verb to be in the 3rd person singular form, 'può'.",https://www.lawlessitalian.com/grammar/si-impersonal-passive-voice/
"Secondo me, la cucina italiana è migliore di quella francese.","Secondo me, la cucina italiana è ___ di quella francese.","In my opinion, Italian cuisine is better than French cuisine.",,,più buona,migliore,ottima,buonissima,B,B1,Comparativi e superlativi (irregolarità),"'Migliore' is the irregular comparative form of the adjective 'buono'. When making a direct comparison of quality between two things, 'migliore' is the correct form to use instead of 'più buono'.",https://www.lawlessitalian.com/grammar/comparative-superlative-adjectives/
"La sua performance è stata eccellente, ha ottenuto il massimo punteggio.","La sua performance è stata eccellente, ha ottenuto il ___ punteggio.","His/Her performance was excellent, he/she got the maximum score.",,,maggiore,grandissimo,più grande,massimo,D,B1,Comparativi e superlativi (irregolarità),"'Massimo' is the irregular absolute superlative of 'grande', meaning 'highest' or 'maximum'. It is used here to indicate the top score possible. 'Maggiore' means 'greater' or 'older' and does not fit the context.",https://www.lawlessitalian.com/grammar/comparative-superlative-adjectives/
C'è qualcosa che non capisco in questa situazione.,C'è ___ che non capisco in questa situazione.,There is something that I don't understand in this situation.,,,niente,qualcuno,qualcosa,nessuno,C,B1,Pronomi indefiniti,"The indefinite pronoun 'qualcosa' means 'something'. It is used to refer to an unspecified object or concept. 'Qualcuno' refers to a person, and 'niente'/'nessuno' are negative.",https://www.lawlessitalian.com/grammar/indefinite-pronouns/
"Mentre preparavo la cena, mi ha telefonato mia sorella.","Mentre ___ la cena, mi ha telefonato mia sorella.","While I was preparing dinner, my sister called me.",,,ho preparato,preparavo,preparassi,avevo preparato,B,B1,Imperfetto vs Passato prossimo,"The 'imperfetto' ('preparavo') is used to describe a continuous background action in the past, which was interrupted by a specific, completed action expressed with the 'passato prossimo' ('ha telefonato').",https://www.lawlessitalian.com/grammar/past-tenses/
Dobbiamo chiamare l'idraulico perché il rubinetto del bagno perde da due giorni.,Dobbiamo chiamare l'idraulico perché il rubinetto del bagno ___ da due giorni.,We have to call the plumber because the bathroom faucet has been leaking for two days.,,,scende,rompe,cade,perde,D,B1,Casa e quartiere (problemi/soluzioni),The verb 'perdere' in this context means 'to leak'. The expression 'il rubinetto perde' is the standard Italian phrase for a dripping or leaking faucet.,
La Divina Commedia fu scritta da Dante Alighieri nel XIV secolo.,La Divina Commedia ___ scritta da Dante Alighieri nel XIV secolo.,The Divine Comedy was written by Dante Alighieri in the 14th century.,,è stata,era,fu,è,fosse,B,B1,Passivo (con essere),"The passive voice is formed with 'essere' + past participle. For historical events completed in the distant past, the 'passato remoto' of 'essere' ('fu') is very common, especially in written Italian. 'È stata' (passato prossimo) is also widely used.",https://www.lawlessitalian.com/grammar/passive-voice/
L'amico a cui ho prestato il libro non me l'ha ancora restituito.,L'amico a ___ ho prestato il libro non me l'ha ancora restituito.,The friend to whom I lent the book has not returned it to me yet.,,al quale,che,cui,quale,chi,B,B1,Pronomi relativi (che/cui),"When a relative pronoun is preceded by a preposition (like 'a', 'di', 'con', 'per'), the pronoun 'cui' must be used. 'Che' cannot follow a preposition. 'Il quale' would be correct only with the article ('al quale').",https://www.lawlessitalian.com/grammar/relative-pronouns/
"Non riesco a collegarmi, puoi riavviare il router per favore?","Non riesco a collegarmi, puoi ___ il router per favore?","I can't connect, can you restart the router please?",,,stampare,riavviare,scaricare,installare,B,B1,Tecnologia (uso quotidiano),"This question tests common vocabulary related to daily technology use. 'Riavviare' means 'to restart' or 'reboot', a frequent action when troubleshooting internet connection problems with a router.",
"Da bambino, passavo tutti i pomeriggi a giocare nel parco dietro casa.","Da bambino, ___ tutti i pomeriggi a giocare nel parco dietro casa.","As a child, I used to spend every afternoon playing in the park behind my house.",,,ho passato,passerò,passerei,passavo,D,B1,Ricordi (narrazione estesa),"The imperfect tense ('imperfetto') is used to describe habitual or repeated actions in the past. The context 'Da bambino' (As a child) and 'tutti i pomeriggi' (every afternoon) indicates a recurring memory, making 'passavo' the correct choice.",https://www.lawlessitalian.com/grammar/verbs/imperfetto/
La persona con cui parlavo al telefono era il mio capo.,La persona con ___ parlavo al telefono era il mio capo.,The person with whom I was speaking on the phone was my boss.,,,cui,che,quale,chi,A,B1,Pronomi relativi (che/cui),"The relative pronoun 'cui' is used after a preposition (in this case, 'con') to refer to a person or thing. 'Con cui' means 'with whom' or 'with which'. 'Che' cannot be used after a preposition.",https://www.lawlessitalian.com/grammar/pronouns/relative-pronouns/
"Non preoccuparti, vedrai che tutto si risolverà.","Non preoccuparti, vedrai che tutto si ___.","Don't worry, you'll see that everything will be resolved.",,,risolve,risolverà,risolverebbe,è risolto,B,B1,Futuro semplice,The 'futuro semplice' (simple future) is used here to make a prediction or offer reassurance about a future event. The phrase 'vedrai che' (you'll see that) introduces this prediction.,https://www.lawlessitalian.com/grammar/verbs/simple-future-tense/
"Per tenersi in forma, va in palestra a sollevare pesi.","Per tenersi in forma, va in palestra a ___ pesi.","To keep in shape, he goes to the gym to lift weights.",,,giocare,correre,sollevare,nuotare,C,B1,Sport e hobby (vocabolario),This is a vocabulary question about sports and fitness activities. The correct Italian expression for 'to lift weights' is 'sollevare pesi'.,
"Hai pensato alla mia proposta? Sì, ci ho pensato tutta la notte.","Hai pensato alla mia proposta? Sì, ___ ho pensato tutta la notte.","Have you thought about my proposal? Yes, I thought about it all night.",,,ne,l',ci,lo,C,B1,Ci e ne (avanzato),"The pronoun 'ci' can replace a phrase introduced by the preposition 'a', such as 'a questo' or 'a quella cosa'. In this sentence, 'ci' replaces 'alla mia proposta' (about my proposal).",https://www.lawlessitalian.com/grammar/pronouns/adverbial-pronoun-ci/
