"complete_sentence","question_text","english_translation","hint","alternate_correct_responses","option_a","option_b","option_c","option_d","correct_option","cefr_level","topic","explanation","resource"
"Le ragazze sono andate al mare domenica scorsa.","Le ragazze ___ andate al mare domenica scorsa.","The girls went to the sea last Sunday.","","","sono","hanno","siamo","siete","A","A2","Passato prossimo (reg/irr; essere/avere; accordo)","'Andare' is a verb of motion and requires 'essere' as the auxiliary. The subject 'le ragazze' is third person plural, so the correct form is 'sono'.","https://www.lawlessitalian.com/grammar/passato-prossimo-essere/"
"Carla si è svegliata presto stamattina.","Carla ___ svegliata presto stamattina.","Carla woke up early this morning.","","","si è","ha","è","si ha","A","A2","Passato prossimo (reg/irr; essere/avere; accordo)","Reflexive verbs like 'svegliarsi' always use 'essere' in the 'passato prossimo' and require the reflexive pronoun (si) placed before the auxiliary verb.","https://www.lawlessitalian.com/grammar/reflexive-verbs-compound-tenses/"
"Non esco stasera perché sono troppo stanco.","Non esco stasera ___ sono troppo stanco.","I'm not going out tonight because I am too tired.","","","perché","quindi","ma","invece","A","A2","Congiunzioni e connettivi (base)","'Perché' (because) is used to explain the cause or reason for the previous statement. 'Quindi' (therefore) would introduce a result.","https://www.lawlessitalian.com/grammar/conjunctions/"
"Ci sono quasi duemila persone allo stadio per la partita.","Ci sono quasi ___ persone allo stadio per la partita.","There are almost two thousand people at the stadium for the match.","2000","","duemila","due mille","duemilla","duemile","A","A2","Numeri oltre 100","The plural of 'mille' (1000) is 'mila'. When combined with other numbers, it is written as one word: 'duemila'.","https://www.lawlessitalian.com/vocabulary/numbers-100-to-1-billion/"
"Abbiamo finito al terzo posto nella competizione.","Abbiamo finito al ___ posto nella competizione.","We finished in third place in the competition.","","","terzo","tre","terza","terzio","A","A2","Numeri ordinali","Ordinal numbers are used for rankings and positions. 'Terzo' (third) agrees with the masculine noun 'posto' (place).","https://www.lawlessitalian.com/grammar/numbers/ordinal/"
"Stamattina mi sono svegliata presto per andare al lavoro.","Stamattina mi sono ___ presto per andare al lavoro.","This morning I woke up early to go to work.","feminine speaker","","svegliata","svegliato","sveglio","sveglia","A","A2","Verbi riflessivi (presente e passato prossimo)","Reflexive verbs in passato prossimo use 'essere' as auxiliary, and the past participle must agree with the subject in gender and number.","https://www.lawlessitalian.com/grammar/verbs/reflexive/"
"Sei mai stato a Firenze? Sì, ci sono stato l'anno scorso.","Sei mai stato a Firenze? Sì, ___ sono stato l'anno scorso.","Have you ever been to Florence? Yes, I was there last year.","","","ci","ne","vi","lo","A","A2","Particella ci (base)","The particle 'ci' replaces a previously mentioned place (a Firenze). It means 'there' and precedes the verb in compound tenses.","https://www.lawlessitalian.com/grammar/adverbial-pronouns/ci/"
"Quando ero piccola, andavo in vacanza al mare ogni estate.","Quando ero piccola, ___ in vacanza al mare ogni estate.","When I was little, I used to go on vacation to the sea every summer.","feminine speaker","","andavo","sono andata","vado","andrò","A","A2","Ricordi (narrazione semplice)","The imperfetto is used for habitual actions in the past. 'Ogni estate' (every summer) indicates a repeated action, requiring imperfetto.","https://www.lawlessitalian.com/grammar/verbs/imperfetto/"
"Per arrivare all'università ci metto mezz'ora in bicicletta.","Per arrivare all'università ci ___ mezz'ora in bicicletta.","To get to the university I take half an hour by bike.","","","metto","vuole","vogliono","metti","A","A2","Volerci vs. Metterci","Metterci indicates the time a person takes to do something. It's conjugated according to the subject (io metto). Volerci would be impersonal (ci vuole).","https://www.lawlessitalian.com/grammar/verbs/volerci-vs-metterci/"
"Posso prestarti il mio ombrello se vuoi.","Posso ___ il mio ombrello se vuoi.","I can lend you my umbrella if you want.","","","prestarti","prendere in prestito","restituirti","chiedere","A","A2","Prestare e chiedere in prestito","Prestare means 'to lend' (you give something to someone). Prendere in prestito means 'to borrow' (you receive). The speaker is offering to give their umbrella, so prestare is correct.","https://www.lawlessitalian.com/grammar/verbs/"
"Mi passi il sale? Sì, te lo passo subito.","Mi passi il sale? Sì, ___ passo subito.","Can you pass me the salt? Yes, I'll pass it to you right away.","","","lo te","te lo","ti lo","glielo","B","A2","Pronomi Combinati","Combined pronouns require the indirect pronoun first (te), then the direct pronoun (lo). The indirect pronoun ti changes to te before lo/la/li/le. Order: te lo (to you + it).","https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/"
"Hai mandato l'email a Maria? Sì, gliel'ho mandata ieri.","Hai mandato l'email a Maria? Sì, ___ mandata ieri.","Did you send the email to Maria? Yes, I sent it to her yesterday.","","gliel'ho","le l'ho","la le ho","gliel'ho","gliela ho","C","A2","Pronomi Combinati","The combined pronoun gliela (to her + it) becomes gliel' before ho due to elision. With essere/avere in compound tenses, combined pronouns precede the auxiliary verb. Past participle mandata agrees with the feminine direct object l'email.","https://www.lawlessitalian.com/grammar/pronouns/combined-pronouns/"
"Vorrei ordinare una bistecca ben cotta, per favore.","Vorrei ___ una bistecca ben cotta, per favore.","I would like to order a well-done steak, please.","","","ordinare","prenotare","pagare","cucinare","A","A2","Ristorante (menu/prenotare/conti)","Ordinare means 'to order' food at a restaurant. Prenotare means 'to book/reserve' a table. When asking for food items on the menu, use ordinare.","https://www.lawlessitalian.com/vocabulary/restaurants/"
"Oggi c'è il sole ma domani è prevista la pioggia.","Oggi c'è il sole ma domani è prevista la ___.","Today it's sunny but tomorrow rain is forecast.","","","pioggia","piovere","piove","piovoso","A","A2","Tempo (weather) – esteso","After the article 'la', we need the noun pioggia (rain), not the verb piovere (to rain) or the adjective piovoso (rainy). The construction è prevista requires a feminine noun.","https://www.lawlessitalian.com/vocabulary/weather/"
"Non ho ancora visitato Roma, ma voglio andarci presto.","Non ho ___ visitato Roma, ma voglio andarci presto.","I haven't visited Rome yet, but I want to go there soon.","","","ancora","mai","più","niente","A","A2","Forme negative composte (non...mai, non...niente, ecc.)","Non...ancora means 'not yet'. Non...mai means 'never'. Non...più means 'no longer/not anymore'. The context 'but I want to go soon' indicates the action hasn't happened yet, requiring ancora.","https://www.lawlessitalian.com/grammar/adverbs/negative/"
"Da bambino andavo sempre in bicicletta con i miei amici.","Da bambino ___ sempre in bicicletta con i miei amici.","As a child I always used to go by bicycle with my friends.","","","andavo","sono andato","vado","andrò","A","A2","Ricordi (narrazione semplice)","For habitual actions in the past (childhood memories), use the imperfetto. Andavo (I used to go/would go) describes a repeated action. Sempre (always) indicates habitual past, requiring imperfetto not passato prossimo.","https://www.lawlessitalian.com/grammar/verbs/imperfetto/"
"Ti piacerebbe andare al cinema con noi stasera?","Ti ___ andare al cinema con noi stasera?","Would you like to go to the cinema with us tonight?","","","piacerebbe","piace","piacerà","piaceva","A","A2","Condizionale Presente","To express a polite invitation or a hypothesis ('would you like'), the conditional present of 'piacere' (piacerebbe) is used. 'Ti' indicates the second person singular indirect object.","https://www.lawlessitalian.com/grammar/conditional/"
"Quante sorelle hai? Ne ho due.","Quante sorelle hai? ___ ho due.","How many sisters do you have? I have two of them.","","","Ci","Le","Ne","Lo","C","A2","Particella ne (base)","The particle 'ne' replaces a noun (sorelle) when specifying a quantity (due). It corresponds to 'of them' in English.","https://www.lawlessitalian.com/grammar/ne/"
"Un anno ha trecentosessantacinque giorni.","Un anno ha ___ giorni.","A year has three hundred and sixty-five days.","","","trecentosessantacinque","tre","trentacinque","trecento","A","A2","Numeri oltre 100","The question requires general knowledge of the calendar. A year has 365 days. The number is written as one word in Italian.","https://www.lawlessitalian.com/vocabulary/numbers-100-plus/"
"Il mio ufficio è vicino alla stazione centrale.","Il mio ufficio è ___ alla stazione centrale.","My office is close to the central station.","","","lontano","vicino","spesso","presto","B","A2","Avverbi di frequenza/tempo/luogo","'Vicino' (close/near) is followed by the preposition 'a' (combined here as 'alla'). 'Lontano' (far) would require the preposition 'da'.","https://www.lawlessitalian.com/grammar/adverbs-of-place/"
"La sera guardiamo la televisione in salotto.","La sera guardiamo la televisione in ___.","In the evening we watch television in the living room.","","","bagno","corridoio","salotto","balcone","C","A2","Casa e quartiere","The 'salotto' (living room/lounge) is the standard room for leisure activities like watching TV. 'Bagno' (bathroom) and 'corridoio' (hallway) are illogical contexts.","https://www.lawlessitalian.com/vocabulary/house/"
"Giulia è molto timida, non parla volentieri con gli sconosciuti.","Giulia è molto ___, non parla volentieri con gli sconosciuti.","Giulia is very shy, she doesn't willingly speak with strangers.","","","aperta","alta","bionda","timida","D","A2","Descrizioni fisiche e del carattere","A person who does not like speaking to strangers is best described as 'timida' (shy). 'Aperta' (open/outgoing) is the opposite.","https://www.lawlessitalian.com/vocabulary/personality/"
"Studio l'italiano perché voglio abitare a Roma.","Studio l'italiano ___ voglio abitare a Roma.","I study Italian because I want to live in Rome.","","siccome","perché","ma","o","invece","A","A2","Congiunzioni e connettivi (base)","Use 'perché' (because) to express the cause or reason for an action. 'Ma' expresses contrast, and 'o' expresses a choice.","https://www.lawlessitalian.com/grammar/conjunctions/"
"Vorrei venire al cinema, ma non ho soldi.","Vorrei venire al cinema, ___ non ho soldi.","I would like to come to the cinema, but I have no money.","","però","ma","quindi","siccome","quando","A","A2","Congiunzioni e connettivi (base)","The conjunction 'ma' (but) implies a contrast or opposition between the desire to go to the cinema and the lack of money.","https://www.lawlessitalian.com/grammar/conjunctions/"
"Mi puoi prestare la tua penna per un minuto?","Mi puoi ___ la tua penna per un minuto?","Can you lend me your pen for a minute?","to lend","","prestare","prendere","restituire","imparare","A","A2","Prestare e chiedere in prestito","When you ask someone to give you something temporarily, you ask them to 'prestare' (lend) it. If you were the one taking it, you would use 'prendere in prestito'.","https://www.lawlessitalian.com/vocabulary/shopping/"
"Le tue sorelle sono tornate presto ieri sera?","Le tue sorelle sono ___ presto ieri sera?","Did your sisters return early last night?","feminine plural","","tornate","tornati","tornata","tornato","A","A2","Passato prossimo (reg/irr; essere/avere; accordo)","The verb 'tornare' uses the auxiliary 'essere'. Therefore, the past participle must agree with the subject 'le tue sorelle' (feminine plural).","https://www.lawlessitalian.com/grammar/passato-prossimo-essere/"
