complete_sentence,question_text,english_translation,hint,alternate_correct_responses,option_a,option_b,option_c,option_d,correct_option,cefr_level,topic,explanation,resource
"Domani vado al cinema con Giulia, vuoi venire anche tu?","Domani ___ al cinema con Giulia, vuoi venire anche tu?","Tomorrow I’m going to the cinema with Giulia, do you want to come too?",,,vado,sono andato,andrò stato,ero andato,A,A2,"Programmi (piani futuri, inviti)",The present tense 'vado' is often used to express near future plans in Italian.,https://www.lawlessitalian.com/grammar/presente/
Ci vado ogni estate per le vacanze.,___ vado ogni estate per le vacanze.,I go there every summer for the holidays.,motion verb + place,,Ne,Ci,Lo,Li,B,A2,Particella ci,"The particle 'ci' replaces a place (lì, là) meaning 'there'.",https://www.lawlessitalian.com/grammar/ci/
Gli studenti hanno scritto una lettera al professore e gli hanno detto grazie.,Gli studenti hanno scritto una lettera al professore e ___ hanno detto grazie.,The students wrote a letter to the professor and said thank you to him.,,,lo,li,gli,le,C,A2,Pronomi indiretti,The indirect pronoun for 'al professore' (to the professor) is 'gli' because it's masculine singular.,https://www.lawlessitalian.com/grammar/pronomi-indiretti/
Ho visto un bel film ieri sera.,Ho ___ un bel film ieri sera.,I saw a good movie last night.,,,veduto,visto,vedevo,vedo,B,A2,Participio passato (irregolari frequenti),The verb 'vedere' has the irregular past participle 'visto' used in the passato prossimo with 'avere'.,https://www.lawlessitalian.com/grammar/participles/
Domani abbiamo lezione di matematica alle nove.,Domani abbiamo lezione di ___ alle nove.,Tomorrow we have a math class at nine.,,,storia,matematica,musica,arte,B,A2,Scuola e università,"The subject is specified as 'matematica', matching the context of the sentence.",https://www.lawlessitalian.com/vocabulary/school/
Sabato sera usciamo a cena con i nostri amici.,Sabato sera ___ a cena con i nostri amici.,On Saturday evening we are going out to dinner with our friends.,,,uscite,uscivo,usciamo,uscirò,C,A2,"Programmi (piani futuri, inviti)",The present tense is commonly used in Italian to indicate near future plans: 'usciamo'.,https://www.lawlessitalian.com/grammar/present-tense/
"Compri spesso la frutta? Sì, la compro al mercato.","Compri spesso la frutta? Sì, ___ compro al mercato.","Do you often buy fruit? Yes, I buy it at the market.",,,lo,li,le,la,D,A2,Pronomi diretti,"'Frutta' is feminine singular, so the correct direct object pronoun is 'la'.",https://www.lawlessitalian.com/grammar/direct-object-pronouns/
Luca lavora in un ufficio moderno in centro.,Luca lavora in un ___ moderno in centro.,Luca works in a modern office in the city center.,,,ufficio,scuola,ospedale,negozio,A,A2,Lavoro/ufficio (vocabolario),"The correct noun is 'ufficio' (office), which matches the context of 'lavorare'.",https://www.lawlessitalian.com/vocabulary/work/
Mi ricordo bene la mia prima giornata di scuola.,___ ricordo bene la mia prima giornata di scuola.,I remember well my first day of school.,,,Mi,Ti,Si,Ci,A,A2,Ricordi (narrazione semplice),Il verbo riflessivo 'ricordarsi' richiede 'mi' alla prima persona singolare.,https://www.lawlessitalian.com/verbs/reflexive-verbs/
Ho telefonato a Marco e gli ho spiegato la situazione.,Ho telefonato a Marco e ___ ho spiegato la situazione.,I called Marco and explained the situation to him.,,,mi,lo,gli,ci,C,A2,Pronomi indiretti,Il pronome indiretto 'gli' sostituisce 'a Marco'.,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Abito in un appartamento al terzo piano senza ascensore.,Abito in ___ appartamento al terzo piano senza ascensore.,I live in an apartment on the third floor without an elevator.,,,lo,un,il,uno,B,A2,Casa e quartiere (vocabolario),L'articolo indefinito 'un' si usa per introdurre un sostantivo singolare maschile indeterminato.,https://www.lawlessitalian.com/grammar/indefinite-articles/
Quando ho la febbre resto a letto tutto il giorno.,Quando ho la ___ resto a letto tutto il giorno.,When I have a fever I stay in bed all day.,,,sete,febbre,gola,pancia,B,A2,Salute (vocabolario e frasi),L'espressione corretta è 'avere la febbre'.,https://www.lawlessitalian.com/vocabulary/health/
Il gatto dorme sul divano del soggiorno.,Il gatto dorme ___ divano del soggiorno.,The cat sleeps on the sofa in the living room.,,,nello,sul,allo,del,B,A2,Preposizioni articolate,La preposizione articolata 'sul' = 'su + il' indica posizione sopra.,https://www.lawlessitalian.com/grammar/prepositions/
Domani andrò al supermercato per comprare la frutta.,Domani ___ al supermercato per comprare la frutta.,Tomorrow I will go to the supermarket to buy fruit.,,,andrò,andavo,vado,sono andato,A,A2,Futuro semplice,The futuro semplice form 'andrò' (I will go) is required for the time expression 'domani'.,https://www.lawlessitalian.com/grammar/future-tense/
L'anno prossimo studieremo l'italiano insieme.,L'anno prossimo ___ l'italiano insieme.,Next year we will study Italian together.,,,studiamo,studieremo,abbiamo studiato,studiavamo,B,A2,Futuro semplice,The futuro semplice 'studieremo' (we will study) is used because of 'l'anno prossimo'.,https://www.lawlessitalian.com/grammar/future-tense/
Oggi c'è molto vento e domani pioverà.,Oggi c'è molto vento e domani ___.,Today it is very windy and tomorrow it will rain.,weather forecast,,piove,piovuto,pioverà,piovendo,C,A2,Tempo/Meteo (vocabolario),The future tense 'pioverà' (it will rain) matches 'domani'.,https://www.lawlessitalian.com/vocabulary/weather/
Marco ha i capelli neri e gli occhi verdi.,Marco ha i capelli neri e gli ___ verdi.,Marco has black hair and green eyes.,,,occhi,occhio,occhia,occhie,A,A2,Descrizioni fisiche e del carattere,The plural masculine noun 'gli occhi' (the eyes) matches 'verdi'.,https://www.lawlessitalian.com/vocabulary/body/
Il sabato vado spesso a correre al parco vicino a casa.,Il sabato vado ___ a correre al parco vicino a casa.,On Saturdays I often go running in the park near my house.,,,mai,sempre,spesso,raramente,C,A2,Avverbi di frequenza/tempo/luogo,The adverb 'spesso' (often) is the correct choice to match the habitual action 'Il sabato vado...'.,https://www.lawlessitalian.com/grammar/adverbs/
Domani abbiamo un esame di matematica all'università.,Domani abbiamo un esame di ___ all'università.,Tomorrow we have a math exam at the university.,,,matematica,matematico,matematiche,matematico/a,A,A2,Scuola e università,"In Italian, most school subjects are feminine singular nouns, like 'matematica'. Adjectives such as 'matematico' are incorrect here because the word needed is the subject itself, not a description.",https://www.lawlessitalian.com/vocabulary/school-subjects/
In inverno spesso nevica e fa freddo.,In inverno spesso ___ e fa freddo.,In winter it often snows and it is cold.,,,nevica,piove,neve,nevar,A,A2,Tempo/Meteo (vocabolario),"To describe weather, Italian uses impersonal forms like 'nevica' (it snows), 'piove' (it rains). The noun 'neve' or the non-Italian 'nevar' are incorrect here.",https://www.lawlessitalian.com/vocabulary/weather/
Ieri abbiamo preso il treno per Firenze.,Ieri ___ il treno per Firenze.,Yesterday we took the train to Florence.,,,abbiamo preso,abbiamo prenduto,siamo preso,abbiamo priso,A,A2,Participio passato (irregolari frequenti),"The verb 'prendere' has an irregular past participle: 'preso'. With 'avere' as auxiliary, the correct form is 'abbiamo preso'.",https://www.lawlessitalian.com/verbs/past-participle/
La mia famiglia va al mare ogni estate.,La mia famiglia va al mare ___ estate.,My family goes to the seaside every summer.,,,ogni,sempre,mai,ieri,A,A2,Avverbi di frequenza/tempo/luogo,"The adverb of frequency 'ogni' (every) indicates a repeated action. 'Sempre' means always, 'mai' means never, and 'ieri' means yesterday, which would not fit this habitual context.",https://www.lawlessitalian.com/grammar/adverbs/
Vorrei comprare una maglietta nuova.,Vorrei comprare una ___ nuova.,I would like to buy a new T-shirt.,,,maglietta,magliare,maglietto,maglieti,A,A2,Shopping (vocabolario),'Maglietta' is the correct feminine noun for T-shirt. Other options are incorrect or nonexistent forms.,https://www.lawlessitalian.com/vocabulary/shopping/
Abbiamo prenotato un tavolo al ristorante per le otto.,Abbiamo prenotato un ___ al ristorante per le otto.,We reserved a table at the restaurant for eight o'clock.,,,tavolo,tavola,tavoli,tavolino,A,A2,Ristorante (menu/prenotare/conti),"In a restaurant context, 'tavolo' is the correct word for table. 'Tavola' refers more to the dining setting, not the reservation itself.",https://www.lawlessitalian.com/vocabulary/restaurant/
Da bambino giocavo spesso a calcio con gli amici nel cortile.,Da bambino ___ spesso a calcio con gli amici nel cortile.,As a child I often played soccer with friends in the courtyard.,,,giocai,giocherò,giocavo,giocando,C,A2,Ricordi (narrazione semplice),The imperfetto 'giocavo' (I used to play / I was playing) is used to describe repeated actions in the past.,https://www.lawlessitalian.com/grammar/imperfetto/
Ho preso un caffè con un collega stamattina.,Ho ___ un caffè con un collega stamattina.,I had a coffee with a colleague this morning.,,,prendo,preso,prendendo,prenderò,B,A2,Participio passato (irregolari frequenti),The passato prossimo requires the past participle: 'ho preso'. 'Prendere' is irregular: participio passato 'preso'.,https://www.lawlessitalian.com/grammar/passato-prossimo/
Aspettiamo l’autobus tra dieci minuti.,Aspettiamo l’autobus ___ dieci minuti.,We will wait for the bus in ten minutes.,,,da,tra,fa,in,B,A2,"Espressioni di tempo (fa, da, tra/fra)",'Tra' (or 'fra') indicates future time: 'tra dieci minuti' = 'in ten minutes'.,https://www.lawlessitalian.com/grammar/time-expressions/
"Ragazzi, ascoltate bene la spiegazione del professore.","Ragazzi, ___ bene la spiegazione del professore.","Guys, listen carefully to the teacher’s explanation.",voi form,,ascoltate,ascolta,ascoltiamo,ascoltando,A,A2,Imperativo (tu/noi/voi),The imperativo 'voi' form is the same as the present tense: 'ascoltate'.,https://www.lawlessitalian.com/grammar/imperative/
"Vorremmo due biglietti di andata e ritorno per Firenze, per favore.","Vorremmo due ___ di andata e ritorno per Firenze, per favore.","We would like two round-trip tickets to Florence, please.",,,valigie,biglietti,posti,orari,B,A2,"Viaggi (trasporti, biglietti)",The noun 'biglietti' (tickets) is the correct object in this travel context.,https://www.lawlessitalian.com/vocabulary/travel/
Vado quasi sempre a piedi al lavoro.,Vado ___ sempre a piedi al lavoro.,I almost always walk to work.,,,mai,già,quasi,spesso,C,A2,Avverbi di frequenza/tempo/luogo,The adverb 'quasi' combines with 'sempre' to mean 'almost always'.,https://www.lawlessitalian.com/grammar/adverbs/
Domani ho una riunione importante in ufficio.,Domani ho una ___ importante in ufficio.,Tomorrow I have an important meeting at the office.,,,riunione,riunità,riuno,riunioni,A,A2,Lavoro/ufficio (vocabolario),"'Riunione' is the correct feminine singular noun for 'meeting'. Other forms are incorrect or plural, which does not match the sentence.",https://www.lawlessitalian.com/vocabulary/work/
Domani ci vado in macchina.,Domani ___ vado in macchina.,Tomorrow I am going there by car.,,,ci,ne,mi,lo,A,A2,Particella ci,"'Ci' replaces a previously mentioned place. 'Ne' means 'of it', 'mi' means 'me', 'lo' means 'it', none of which are correct here.",https://www.lawlessitalian.com/grammar/ci/
"Vuoi un po' di torta? Sì, ne prendo volentieri.","Vuoi un po' di torta? Sì, ___ prendo volentieri.","Do you want some cake? Yes, I’ll have some gladly.",,,ne,ci,mi,lo,A,A2,Particella ne,'Ne' replaces 'di + [something]' and expresses 'some of it'. The other pronouns would not fit this meaning.,https://www.lawlessitalian.com/grammar/ne/
Ho comprato due biglietti per il treno delle sette.,Ho comprato due ___ per il treno delle sette.,I bought two tickets for the seven o'clock train.,,,biglietti,biglietto,biglieri,bilietti,A,A2,"Viaggi (trasporti, biglietti)",The plural form 'biglietti' matches 'due'. The other forms are singular or incorrect spellings.,https://www.lawlessitalian.com/vocabulary/travel/
Ho comprato un libro nuovo e gli ho dato subito un'occhiata.,Ho comprato un libro nuovo e ___ ho dato subito un'occhiata.,I bought a new book and I immediately gave it a look.,,,mi,ti,gli,ci,C,A2,Pronomi indiretti,The pronoun 'gli' is the indirect object pronoun for masculine singular ('to it' referring to 'libro').,https://www.lawlessitalian.com/grammar/indirect-object-pronouns/
Oggi il cielo è coperto e c'è la possibilità di temporali.,Oggi il cielo è coperto e c'è la possibilità di ___.,Today the sky is overcast and there is a chance of thunderstorms.,,,neve,vento,temporali,sole,C,A2,Tempo/Meteo (vocabolario),The noun 'temporali' (thunderstorms) matches the forecast context.,https://www.lawlessitalian.com/vocabulary/weather/
"Ogni mattina mi sveglio alle sette, faccio colazione e poi vado al lavoro.","Ogni mattina mi sveglio alle sette, ___ colazione e poi vado al lavoro.","Every morning I wake up at seven, have breakfast, and then go to work.",,,sono,faccio,sto,vengo,B,A2,Routine quotidiana dettagliata,The expression is 'fare colazione' (to have breakfast).,https://www.lawlessitalian.com/vocabulary/daily-routine/
La segretaria scrive una email importante al direttore.,La segretaria ___ una email importante al direttore.,The secretary writes an important email to the director.,,,legge,scrive,manda,chiama,B,A2,Lavoro/ufficio (vocabolario),"In office contexts, 'scrivere una email' is the standard expression.",https://www.lawlessitalian.com/vocabulary/work/
"Vuoi un po' di caffè? No, grazie, ne ho già bevuto.","Vuoi un po' di caffè? No, grazie, ___ ho già bevuto.","Do you want some coffee? No, thanks, I have already drunk some.",,,ne,ci,mi,lo,A,A2,Particella ne,'Ne' replaces 'di + qualcosa' and means 'some of it'.,https://www.lawlessitalian.com/grammar/ne/
Da bambino giocavo sempre in giardino.,Da bambino ___ sempre in giardino.,As a child I always played in the garden.,masculine speaker,,giocavo,giocai,giocherò,gioco,A,A2,Imperfetto,The imperfect 'giocavo' expresses a repeated action in the past.,https://www.lawlessitalian.com/verbs/imperfect/
Domani ci incontriamo al bar sotto casa.,Domani ___ incontriamo al bar sotto casa.,Tomorrow we are meeting at the café near home.,,,ci,ne,lo,mi,A,A2,Particella ci,'Ci' here is a reflexive/reciprocal pronoun meaning 'we meet each other'.,https://www.lawlessitalian.com/grammar/ci/
